Artist,Album,Song Name,Lyrics,
Bon Jovi,Slippery When Wet,Livin' on a Prayer,"Once upon a time, not so long agoTommy used to work on the docks, union's been on strike
He's down on his luck, it's tough, so tough
Gina works the diner all day, working for her man
She brings home her pay, for love, mmm, for loveShe says, ""We've gotta hold on to what we've got
It doesn't make a difference if we make it or not
We've got each other and that's a lot for love
We'll give it a shot""Whoa, we're half way there
Whoa oh, livin' on a prayer
Take my hand, we'll make it, I swear
Whoa oh, livin' on a prayerTommy's got his six string in hock, now he's holding in
When he used to make it talk so tough, ooh, it's tough
Gina dreams of running away
When she cries in the night, Tommy whispers
""Baby, it's okay, someday""We've gotta hold on to what we've got
It doesn't make a difference if we make it or not
We've got each other and that's a lot for love
We'll give it a shotWhoa, we're half way there
Whoa oh, livin' on a prayer
Take my hand, we'll make it I swear
Whoa oh, livin' on a prayer
Livin' on a prayerOh, we've gotta hold on, ready or not
You live for the fight when that's all that you've gotWhoa, we're half way there
Whoa oh, livin' on a prayer
Take my hand and we'll make it, I swear
Whoa oh, livin' on a prayerWhoa, we're half way there
Whoa oh, livin' on a prayer
Take my hand and we'll make it, I swear
Whoa oh, livin' on a prayerWhoa, we're half way there
Whoa oh, livin' on a prayer
Take my hand and we'll make it, I swear
Whoa oh",
Oasis,(What's the Story) Morning Glory?,Wonderwall,"Today is gonna be the day that they're gonna throw it back to you
And by now, you should've somehow realised what you gotta do
I don't believe that anybody feels the way I do about you nowAnd backbeat, the word is on the street that the fire in your heart is out
I'm sure you've heard it all before, but you never really had a doubt
I don't believe that anybody feels the way I do about you nowAnd all the roads we have to walk are winding
And all the lights that lead us there are blinding
There are many things that I would like to say to you, but I don't know howBecause maybe
You're gonna be the one that saves me
And after all
You're my wonderwallToday was gonna be the day, but they'll never throw it back to you
And by now, you should've somehow realised what you're not to do
I don't believe that anybody feels the way I do about you nowAnd all the roads that lead you there were winding
And all the lights that light the way are blinding
There are many things that I would like to say to you, but I don't know howI said maybe
You're gonna be the one that saves me
And after all
You're my wonderwallI said maybe (I said maybe)
You're gonna be the one that saves me
And after all
You're my wonderwallI said maybe (I said maybe)
You're gonna be the one that saves me (saves me)
You're gonna be the one that saves me (saves me)
You're gonna be the one that saves me (saves me)",
The Beatles,Help!,Yesterday,"Yesterday all my troubles seemed so far away.


Now it looks as though they're here to stay.


Oh, I believe in yesterday.




Suddenly, I'm not half the man I used to be.


There's a shadow hanging over me.


Oh, yesterday came suddenly.




Why she had to go?


I don't know, she wouldn't say.


I said something wrong.


Now I long for yesterday.




Yesterday love was such an easy game to play.


Now I need a place to hide away.


Oh, I believe in yesterday.




Why she had to go?


I don't know, she wouldn't say.


I said something wrong.


Now I long for yesterday.




Yesterday love was such an easy game to play.


Now I need a place to hide away.


Oh, I believe in yesterday.




Mm mm mm mm mm mm mm",
Madonna,Like a Prayer,Like a Prayer,"Life is a mystery
Everyone must stand alone
I hear you call my name
And it feels like homeWhen you call my name, it's like a little prayer
I'm down on my knees, I wanna take you there
In the midnight hour, I can feel your power
Just like a prayer, you know I'll take you thereI hear your voice
It's like an angel sighin'
I have no choice
I hear your voice
Feels like flyingI close my eyes
Oh God I think I'm fallin'
Out of the sky
I close my eyes
Heaven help meWhen you call my name, it's like a little prayer
I'm down on my knees, I wanna take you there
In the midnight hour, I can feel your power
Just like a prayer, you know I'll take you thereLike a child
You whisper softly to me
You're in control
Just like a child
Now I'm dancingIt's like a dream
No end and no beginning
You're here with me
It's like a dream
Let the choir singWhen you call my name, it's like a little prayer
I'm down on my knees, I wanna take you there
In the midnight hour, I can feel your power
Just like a prayer, you know I'll take you thereWhen you call my name, it's like a little prayer
I'm down on my knees, I wanna take you there
In the midnight hour, I can feel a power
Just like a prayer, you know I'll take you thereLife is a mystery
Everyone must stand alone
I hear you call my name
And it feels like homeJust like a prayer (oh-oh), your voice can take me there (oh-oh)
Just like a muse to me (oh-oh), you are a mystery (oh-oh)
Just like a dream (oh-oh), you are not what you seem
Just like a prayer, no choice your voice can take me theremmm mm
(Just like a prayer, I'll take you there) I'll take you there
(It's like a dream to me) whoa oh-oh-oh
(Just like a prayer, I'll take you there) I'll take you there
(It's like a dream to me) oh yeah, oh yeah yeah yeah yeah
(Just like a prayer, I'll take you there) oh yeah yeah yee
(It's like a dream to me) whoa oh-ohJust like a prayer, your voice can take me there (just like a prayer)
Just like a muse to me, you are a mystery (your voice can take me there)
Just like a dream, you are not what you seem (just like a prayer)
Just like a prayer, no choice your voice can take me thereJust like a prayer, your voice can take me there (just like a prayer)
Just like a muse to me, you are a mystery (your voice can take me there)
Just like a dream, you are not what you seem (just like a prayer)
Just like a prayer, no choice your voice can take me thereyour voice can take me there
(Your voice can take me there) just like a prayer
(Just like a prayer)
(Just like a prayer)
(Your voice can take me there)
(Just like a prayer)
(Just like a prayer)
(Your voice can take me there)
(Just like a prayer)",
Guns N' Roses,Use Your Illusion I,November Rain,"When I look into your eyes
I can see a love restrained
But darlin' when I hold you
Don't you know I feel the same?Nothin' lasts forever
And we both know hearts can change
And it's hard to hold a candle
In the cold November rainWe've been through this such a long long time
Just tryin' to kill the pain, ooh yeah
Love is always coming, love is always going
No one's really sure who's lettin' go today
Walking awayIf we could take the time to lay it on the line
I could rest my head just knowin' that you were mine
All mine
So if you want to love me then darlin' don't refrain
Or I'll just end up walkin' in the cold November rainDo you need some time on your own?
Do you need some time all alone?
Ooh, everybody needs some time on their own
Ooh, don't you know you need some time all aloneI know it's hard to keep an open heart
When even friends seem out to harm you
But if you could heal a broken heart
Wouldn't time be out to charm you?
Oh, oh, ohSometimes I need some time on my own
Sometimes I need some time all alone
Ooh, everybody needs some time on their own
Ooh, don't you know you need some time all aloneAnd when your fears subside
And shadows still remain, oh yeah
I know that you can love me when there's no one left to blame
So never mind the darkness, we still can find a way
'Cause nothin' lasts forever, even cold November rainDon't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only oneDon't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only oneDon't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody
You're not the only one
You're not the only oneDon't ya think that you need somebody?
Don't ya think that you need someone?
Everybody needs somebody",
Panic! at the Disco,Bohemian Rhapsody: The Original Soundtrack,Bohemian Rhapsody,"Is this the real life? Is this just fantasy?
Caught in a landslide, no escape from reality
Open your eyes, look up to the skies and see
I'm just a poor boy, I need no sympathy
Because I'm easy come, easy go, little high, little low
Any way the wind blows doesn't really matter to me, to meMama, just killed a man
Put a gun against his head, pulled my trigger, now he's dead
Mama, life had just begun
But now I've gone and thrown it all away
Mama, ooh, didn't mean to make you cry
If I'm not back again this time tomorrow
Carry on, carry on as if nothing really mattersToo late, my time has come
Sends shivers down my spine, body's aching all the time
Goodbye, everybody, I've got to go
Gotta leave you all behind and face the truth
Mama, ooh (any way the wind blows)
I don't wanna die
I sometimes wish I'd never been born at allI see a little silhouetto of a man
Scaramouche, Scaramouche, will you do the Fandango?
Thunderbolt and lightning, very, very frightening me
(Galileo) Galileo, (Galileo) Galileo, Galileo Figaro, magnifico
But I'm just a poor boy, nobody loves me
He's just a poor boy from a poor family
Spare him his life from this monstrosityEasy come, easy go, will you let me go?
بِسْمِ ٱللَّٰهِ
No, we will not let you go (let him go)
بِسْمِ ٱللَّٰهِ
We will not let you go (let him go)
بِسْمِ ٱللَّٰهِ
We will not let you go (let me go)
Will not let you go (let me go)
Never, never, never, never let me go
No, no, no, no, no, no, noOh, mamma mia, mamma mia
Mamma mia, let me go
Beelzebub has a devil put aside for me, for me, for meSo you think you can stone me and spit in my eye?
So you think you can love me and leave me to die?
Oh, baby, can't do this to me, baby
Just gotta get out, just gotta get right outta hereOoh
Ooh, yeah, ooh, yeahNothing really matters, anyone can see
Nothing really matters
Nothing really matters to me",
Spice Girls,Spice,Wannabe,"Ha ha ha ha ha 
Yo, I'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I wanna, (ha) I wanna, (ha) I wanna, (ha) I wanna, (ha)
I wanna really, really, really wanna zigazig ahIf you want my future, forget my past
If you wanna get with me, better make it fast
Now don't go wasting my precious time
Get your act together we could be just fineI'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I wanna, (ha) I wanna, (ha) I wanna, (ha) I wanna, (ha)
I wanna really, really, really wanna zigazig ah 
If you wanna be my lover, you gotta get with my friends
(Gotta get with my friends)
Make it last forever, friendship never ends
If you wanna be my lover, you have got to give
Taking is too easy, but that's the way it isOh, what do you think about that?
Now you know how I feel
Say you can handle my love, are you for real?
(Are you for real?)
I won't be hasty, I'll give you a try
If you really bug me then I'll say goodbyeYo, I'll tell you what I want, what I really, really want
So tell me what you want, what you really, really want
I wanna, (ha) I wanna, (ha) I wanna, (ha) I wanna, (ha)
I wanna really, really, really wanna zigazig ahIf you wanna be my lover, you gotta get with my friends
(Gotta get with my friends)
Make it last forever, friendship never ends
If you wanna be my lover, you have got to give
(You've got to give)
Taking is too easy, but that's the way it isSo, here's a story from A to Z
You wanna get with me, you gotta listen carefully
We got Em in the place who likes it in your face
You got G like MC who likes it on a
Easy V doesn't come for free, she's a real lady
And as for me, ha you'll seeSlam your body down and wind it all around
Slam your body down and wind it all aroundIf you wanna be my lover, you gotta get with my friends
(Gotta get with my friends)
Make it last forever, friendship never ends
If you wanna be my lover, you have got to give
(You've got to give)
Taking is too easy, but that's the way it isIf you wanna be my lover
You gotta, you gotta, you gotta, you gotta, you gotta
Slam, slam, slam, slam (make it last forever) Slam your body down and wind it all around
Slam your body down and wind it all around 
Ha, ha, ha, ha, ha 
Slam your body down and wind it all around
Slam your body down and zigazig ah
If you wanna be my lover",
The Beatles,Let It Be,Let It Be,"When I find myself in times of trouble, Mother Mary comes to me
Speaking words of wisdom, let it be
And in my hour of darkness she is standing right in front of me
Speaking words of wisdom, let it beLet it be, let it be, let it be, let it be
Whisper words of wisdom, let it beAnd when the broken hearted people living in the world agree
There will be an answer, let it be
For though they may be parted, there is still a chance that they will see
There will be an answer, let it beLet it be, let it be, let it be, let it be
There will be an answer, let it beLet it be, let it be, let it be, let it be
Whisper words of wisdom, let it beLet it be, let it be, let it be, let it be
Whisper words of wisdom, let it be, beAnd when the night is cloudy there is still a light that shines on me
Shinin' until tomorrow, let it be
I wake up to the sound of music, Mother Mary comes to me
Speaking words of wisdom, let it beAnd let it be, let it be, let it be, let it be
Whisper words of wisdom, let it beAnd let it be, let it be, let it be, let it be
Whisper words of wisdom, let it be",
Jimi Hendrix,Are You Experienced,Purple Haze,"Purple haze, all in my brain
Lately things they don't seem the same
Actin' funny, but I don't know why
Excuse me while I kiss the skyPurple haze, all around
Don't know if I'm comin' up or down
Am I happy or in misery?
What ever it is, that girl put a spell on meHelp me
Help me
Oh, no, noOoh, ah
Ooh, ah
Ooh, ah
Ooh, ah, yeah!Purple haze all in my eyes
Don't know if it's day or night
You got me blowin', blowin' my mind
Is it tomorrow, or just the end of time?Ooh
Help me
Ahh, yeah, yeah, purple haze
Oh, no, oh
Oh, help me
Tell me, tell me, purple haze
I can't go on like this
(Purple haze) you're makin' me blow my mind
Purple haze, n-no, no
(Purple haze)",
Ryan Adams,Love Is Hell,Wonderwall,"Today is gonna be the day
That they're gonna give it back to you
By now you should've somehow
Realized what you gotta do
I don't believe that anybody
Feels the way I do about you nowBack beat the word was on the street
That the fire in your heart is out
And I'm sure you've heard it all before
But you never really had a doubt
I don't believe that anybody feels
The way I do about you nowAnd all the roads we have to walk are winding
And all the lights that lead the way are blinding
There are many things that I would
Like to say to you
But I don't know howI said maybe
You're gonna be the one who saves me?
And after all
You're my wonderwallToday was gonna be the day
But they'll never bring it back to you
By now you should've somehow
Realized what you got to do
I don't believe that anybody
Feels the way I do
About you nowAnd all the roads that we have to walk are winding
And all the lights that lead the way are blinding
There are many things that I would like to say to you
But I don't know howI said maybe
You're gonna be the one that saves me?
You're gonna be the one that saves me
And after all
You're my wonderwall
You're my wonderwall
You're my wonderwall
You're my wonderwall",
The Rolling Stones,Out of Our Heads,Satisfaction,"I can't get no satisfaction
I can't get no satisfaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get noWhen I'm driving in my car
When a man come on the radio
He's telling me more and more 
About some useless information
Supposed to fire my imaginationI can't get no, oh, no, no, no, hey, hey, hey
That's what I say
I can't get no satisfaction
I can't get no satisfaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get noWhen I'm watchin' my TV 
And a man comes on and tells me
How white my shirts can be
But, he can't be a man 'cause he doesn't smoke
The same cigarettes as meI can't get no, oh, no, no, no, hey, hey, hey
That's what I say
I can't get no satisfaction
I can't get no girl reaction
'Cause I try, and I try, and I try, and I try
I can't get no, I can't get noWhen I'm ridin' 'round the world
And I'm doin' this and I'm signin' that
And I'm tryin' to make some girl, who tells me
Baby, better come back maybe next week
Can't you see I'm on a losing streak?
I can't get no, oh, no, no, no, hey, hey, hey
That's what I say
I can't get no, I can't get no
I can't get no satisfaction, no satisfaction
No satisfaction, no satisfaction
I can't get no",
Outkast,Speakerboxxx/The Love Below,Hey Ya!,"One, two, three, uhMy baby don't mess around
Because she loves me so
And this I know fo sho (uh)
But does she really wanna
But can't stand to see me walk out the door? (Ah)
Don't try to fight the feeling
Because the thought alone is killin' me right now (uh)
Thank God for Mom and Dad
For sticking two together
'Cause we don't know how (c'mon)Hey ya! Hey ya!
Hey ya! Hey ya!
Hey ya! Hey ya!
Hey ya! Hey ya!You think you've got it
Oh, you think you've got it
But got it just don't get it 'til there's nothin' at all
We get together
Oh, we get together
But separate's always better when there's feelings involved
If what they say is
""Nothing is forever""
Then what makes, then what makes
Then what makes, then what makes (what makes, what makes)
Love the exception?
So why, oh, why, oh
Why, oh, why, oh, why, oh
Are we so in denial when we know we're not happy here?
(Y'all don't want to hear me, you just want to dance)Hey ya! (Uh oh) Hey ya! (Uh oh)
Don't want to meet your daddy
Hey ya! (Uh oh)
Just want you in my Caddy (Uh oh)
Hey ya! (Uh oh)
Don't want to meet your mama
Hey ya! (Uh oh)
Just want to make you cum-a (Uh oh)
Hey ya! (Uh oh)
I'm, I'm, I'm just being honest (Uh oh)
I'm just being honestHey! Alright now
Alright now, fellas (Yeah?)
Now, what cooler than being cool? (Ice cold!)
I can't hear you
I say what's, what's cooler than being cool? (Ice cold!) Alright, alright, alright, alright, alright
Alright, alright, alright, alright, alright
Alright, alright, alright, alrightOkay, now ladies (Yeah?)
Now, we gon' break this thang down in just a few seconds
Now, don't have me break this thang down for nothin'
Now, I want to see y'all on y'all baddest behavior
Lend me some sugar, I am your neighbor
Ah! Here we goShake it, shake, shake it, shake it, shake, shake it (Uh oh)
Shake it, shake, shake it, shake it, shake it (Uh oh)
Shake it like a Polaroid picture, hey ya!Shake it, shake, shake it, shake it, shake, shake it
Shake it, shake it, shake it, sugar
Shake it like a Polaroid pictureNow, all Beyonce's, and Lucy Liu's
And baby dolls
Get on the floorGet on the floor, you know what to do
You know what to do
You know what to doHey ya! (Uh oh) Hey ya! (Uh oh)
Hey ya! (Uh oh) Hey ya! (Uh oh)
Hey ya! (Uh oh) Hey ya! (Uh oh)
Hey ya! (Uh oh) Hey ya! (Uh oh)",
Jeff Buckley,Grace,Hallelujah,"I heard there was a secret chord
That David played and it pleased the Lord
But you don't really care for music, do you?Well it goes like this the fourth, the fifth
The minor fall and the major lift
The baffled king composing HallelujahHallelujah
Hallelujah
HallelujahHallelujahWell your faith was strong but you needed proofYou saw her bathing on the roof
Her beauty and the moonlight overthrew you
She tied you to her kitchen chairShe broke your throne and she cut your hair
And from your lips, she drew the Hallelujah
HallelujahHallelujah
Hallelujah
HallelujahBaby, I've been here before
I've seen this room and I've walked this floorYou know, I used to live alone before I knew you
And I've seen your flag on the marble arch
And Love is not a victory marchIt's a cold and it's a broken Hallelujah
Hallelujah
Hallelujah
Hallelujah
HallelujahWell, there was a time when you let me know
What's really going on below
But now you never show that to me, do you?
But remember, when I moved in you
And the holy dove was moving too
And every breath, we drew was Hallelujah
Hallelujah
Hallelujah
Hallelujah
HallelujahMaybe there's a God above
But, all I've ever learned from love
Was how to shoot somebody who outdrew you?
And it's not a cry, that you hear at night
It's not somebody, who's seen the light
It's a cold and it's a broken HallelujahHallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah
Hallelujah",
a-ha,Hunting High and Low,Take On Me,"We're talking away
I don't know what I'm to say
I'll say it anyway
Today is another day to find you
Shyin' away
Oh, I'll be comin' for your love, okayTake on me
(Take on me)
Take me on
(Take on me)
I'll be gone
In a day or twoSo needless to say
I'm odds and ends
But I'll be stumblin' away
Slowly learnin' that life is okay
Say after me
It's no better to be safe than sorryTake on me
(Take on me)
Take me on
(Take on me)
I'll be gone
In a day or twoAll the things that you say, yeah
Is it life or just to play my worries away?
You're all the things I've got to remember
You're shyin' away
I'll be comin' for you anywayTake on me
(Take on me)
Take me on
(Take on me)
I'll be gone
In a day
(Take on me)
(Take on me)
(Take me on)
(Take on me)
I'll be gone
(Take on me)
In a day
(Take me on)
(Take on me)
(Take on me)
(Take on me)
(Take me on)
(Take on me)",
The Weeknd,After Hours,Blinding Lights,"YeahI've been tryna call
I've been on my own for long enough
Maybe you can show me how to love, maybe
I'm going through withdrawals
You don't even have to do too much
You can turn me on with just a touch, babyI look around and
Sin City's cold and empty (oh)
No one's around to judge me (oh)
I can't see clearly when you're goneI said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh, when I'm like this, you're the one I trust
(Hey, hey, hey)I'm running out of time
'Cause I can see the sun light up the sky
So I hit the road in overdrive, baby, ohThe city's cold and empty (oh)
No one's around to judge me (oh)
I can't see clearly when you're goneI said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh, when I'm like this, you're the one I trustI'm just walking by to let you know (by to let you know)
I can never say it on the phone (say it on the phone)
Will never let you go this time (ooh)I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
(Hey, hey, hey)I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch",
ABBA,Arrival,Dancing Queen,"Ooh
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queenFriday night and the lights are low
Looking out for a place to go
Where they play the right music
Getting in the swing
You come to look for a king
Anybody could be that guy
Night is young and the music's high
With a bit of rock music
Everything is fine
You're in the mood for a dance
And when you get the chanceYou are the dancing queen
Young and sweet
Only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queenYou're a teaser, you turn 'em on
Leave 'em burning and then you're gone
Looking out for another
Anyone will do
You're in the mood for a dance
And when you get the chanceYou are the dancing queen
Young and sweet
Only seventeen
Dancing queen
Feel the beat from the tambourine, oh yeah
You can dance
You can jive
Having the time of your life
Ooh, see that girl
Watch that scene
Digging the dancing queen
Digging the dancing queen",
Backstreet Boys,Millennium,I Want It That Way,"You are my fire

The one desire

Believe when I say

I want it that way



But we are two worlds apart

Can't reach to your heart

When you say

That I want it that way



Tell me why

Ain't nothing but a heartache

Tell me why

Ain't nothing but a mistake

Tell me why

I never wanna hear you say

I want it that way



Am I your fire

Your one desire

Yes I know it's too late

But I want it that way



Tell me why

Ain't nothing but a heartache

Tell me why

Ain't nothing but a mistake

Tell me why

I never wanna hear you say

I want it that way



Now I can see that we've fallen apart

From the way that it used to be, yeah

No matter the distance

I want you to know

That deep down inside of me



Your are my fire

The one desire

You are, you are, you are, you are

Don't wanna hear you say ...



Ain't nothing but a heartache

Ain't nothing but a mistake

I never wanna hear you say

I want it that way



Tell me why

Ain't nothing but a heartache

Tell me why

Ain't nothing but a mistake

Tell me why

I never wanna hear you say

I want it that way



Tell me why...

Ain't nothing but a heartache

Ain't nothing but a mistake

Tell me why

I never wanna hear you say

I want it that way

Cos' I want it that way",
Santana featuring Rob Thomas,Supernatural,Smooth,"Man, it's a hot one
Like seven inches from the midday sun
Well, I hear you whisper and the words melt everyone
But you stay so cool
My muñequita, my Spanish Harlem Mona Lisa
You're my reason for reason
The step in my grooveAnd if you said this life ain't good enough
I would give my world to lift you up
I could change my life to better suit your mood
Because you're so smooth
And it's just like the ocean under the moon
Oh, it's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth, yeah
Give me your heart, make it real, or else forget about itBut I'll tell you one thing
If you would leave it'd be a crying shame
In every breath and every word
I hear your name calling me out
Out from the barrio
You hear my rhythm on your radio
You feel the turning of the world, so soft and slow
It's turning you round and roundAnd if you said this life ain't good enough
I would give my world to lift you up
I could change my life to better suit your mood
Because you're so smooth
Well, and it's just like the ocean under the moon
Well, it's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth, yeah
Give me your heart, make it real, or else forget about itWell, and it's just like the ocean under the moon
Oh, it's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth, yeah
Give me your heart, make it real, or else forget about itOr else forget about it
Or else forget about it
Oh, let's don't forget about it
Give me your heart, make it real
Let's don't forget about it (hey)
Let's don't forget about it (now, oh, now, oh)
Let's don't forget about it (now, now, now, oh)
Let's don't forget about it (hey, now, now, oh)
Let's don't forget about it (hey, hey, hey)",
Eminem,8 Mile: Music from and Inspired by the Motion Picture,Lose Yourself,"Look... If you had... one shot... or one opportunity...
To seize everything you ever wanted... one moment...
Would you capture it? Or just let it slip? 
Yo

[Verse 1]
His palms are sweaty, knees weak, arms are heavy
There's vomit on his sweater already, mom's spaghetti
He's nervous, but on the surface he looks calm and ready
to drops bombs, but he keeps on forgetting
what he wrote down, the whole crowd goes so loud
He opens his mouth but the words won't come out
He's chokin, how? Everybody's jokin now
The clock's run out, time's up, over - BLAOW!
Snap back to reality, OHH! there goes gravity
OHH! there goes Rabbit, he choked
He's so mad, but he won't
Give up that easy nope, he won't have it
He knows, his whole back's to these ropes
It don't matter, he's dope
He knows that, but he's broke
He's so sad that he knows 
when he goes back to this mobile home, that's when it's
back to the lab again, yo, this whole rap shift
He better go capture this moment and hope it don't pass him

[Chorus]
You better - lose yourself in the music, the moment
You own it, you better never let it go (go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime
You better - lose yourself in the music, the moment
You own it, you better never let it go (go)
You only get one shot, do not miss your chance to blow
This opportunity comes once in a lifetime
You better..

[Verse 2]
Soul's escaping, through this hole that is gaping
This world is mine for the taking
Make me king, as we move toward a, new world order
A normal life is boring; but superstardom's
close to post-mortem, it only grows harder
Homie grows hotter, he blows it's all over
These hoes is all on him, coast to coast shows
He's known as the Globetrotter
Lonely roads, God only knows
He's grown farther from home, he's no father
He goes home and barely knows his own daughter
But hold your nose cause here goes the cold water
These hoes don't want him no mo', he's cold product
They moved on to the next schmoe who flows
He nose-dove and sold nada, and so the soap opera
is told, it unfolds, I suppose it's old partner
But the beat goes on da-da-dum da-dum da-dah

[Chorus]

[Verse 3]
No more games, Imma change what you call rage
Tear this motherfuckin roof off like two dogs caged
I was playin in the beginning, the mood all changed
I've been chewed up and spit out and booed off stage
But I kept rhymin and stepped right in the next cypher
Best believe somebody's payin the pied piper
All the pain inside amplified by the
fact that I can't get by with my nine to
five and I can't provide the right type of
life for my family, cause man, these God damn
food stamps don't buy diapers, and there's no movie
There's no Mekhi Phifer, this is my life
And these times are so hard, and it's gettin even harder
Tryin to feed and water my seed plus, teeter-totter
Caught up between bein a father and a pre-madonna
Baby momma drama screamin on her too much for me to wanna
stay in one spot, another day of monotony
has gotten me to the point, I'm like a snail I've got
to formulate a plot, or end up in jail or shot
Success is my only motherfuckin option, failure's not
Mom I love you but this trailer's got to go
I cannot grow old in Salem's Lot
So here I go it's my shot, feet fail me not
This may be the only opportunity that I got

[Chorus]

[Outro]
You can do anything you set your mind to, man.",
Gnarls Barkley,St. Elsewhere,Crazy,"I remember when
I remember, I remember when I lost my mind
There was something so pleasant about that place
Even your emotions have an echo in so much spaceAnd when you're out there without care
Yeah, I was out of touch
But it wasn't because I didn't know enough
I just knew too muchDoes that make me crazy?
Does that make me crazy?
Does that make me crazy?
PossiblyAnd I hope that you are having the time of your life
But think twice, that's my only advice
Come on now, who do you, who do you, who do you
Who do you think you are
Ha ha ha, bless your soul
You really think you're in controlI think you're crazy
I think you're crazy
I think you're crazy
Just like meMy heroes had the heart to lose their lives out on the limb
And all I remember is thinking I want to be like themEver since I was little
Ever since I was little it looked like fun
And it's no coincidence I've come
And I can die when I'm doneBut maybe I'm crazy
Maybe you're crazy
Maybe we're crazy
Probably",
Rihanna featuring Jay-Z,Good Girl Gone Bad,Umbrella,"Uh huh, uh huh (yeah, Rihanna)
Uh huh, uh huh (Good Girl Gone Bad)
Uh huh, uh huh (take three, action)
Uh huh, uh huh (Hov)No clouds in my stones
Let it rain, I hydroplane in the bank
Comin' down like Dow Jones
When the clouds come, we gone
We Roc-A-Fella
We fly higher than weather
In G5's or better
You know me (you know me)
In anticipation for precipitation stack chips for the rainy day
Jay, Rain Man is back
With Little Ms. Sunshine, Rihanna, where you at?You have my heart
And we'll never be worlds apart
Maybe in magazines
But you'll still be my star
Baby, 'cause in the dark
You can't see shiny cars
And that's when you need me there
With you I'll always share
BecauseWhen the sun shines, we'll shine together
Told you I'll be here forever
Said I'll always be your friend
Took an oath, I'ma stick it out to the end
Now that it's raining more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh, eh, eh-ehThese fancy things will never come in between
You're part of my entity, here for infinity
When the war has took its part
When the world has dealt its cards
If the hand is hard
Together we'll mend your heart
BecauseWhen the sun shines, we shine together
Told you I'll be here forever
Said I'll always be your friend
Took an oath, I'ma stick it out to the end
Now that it's raining more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh, eh, eh-ehYou can run into my arms
It's okay, don't be alarmed
Come into me (there's no distance in between our love)
So gon' and let the rain pour
I'll be all you need and more
BecauseWhen the sun shines, we shine together
Told you I'll be here forever
Said I'll always be your friend
Took an oath, I'ma stick it out to the end
Now that it's raining more than ever
Know that we'll still have each other
You can stand under my umbrella
You can stand under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh
Under my umbrella, ella, ella, eh, eh, eh, eh, eh-ehIt's raining, raining
Ooh, baby, it's raining, raining
Baby, come into me
Come into me
It's raining, raining
Ooh, baby, it's raining, raining
You can always come into me
Come into me
It's pouring rain
It's pouring rain
Come into me
Come into me
It's pouring rain
It's pouring rain, come into me",
